planet_key,planet_name,planet_status,discovered,publication,detection_type,mass_detection_type,radius_detection_type,molecules,alternate_names,row_current,current_as_of,row_expired_date
6788,Kepler-938 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19390939+4659023 b, K01721.01, KIC 10019065 b, KOI-1721 b, KOI-1721.01, WISE J193909.38+465902.2 b",True,2022-05-01,
6789,Kepler-939 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19352774+4701365 b, K01722.01, KIC 10080248 b, KOI-1722 b, KOI-1722.01",True,2022-05-01,
6790,Kepler-94 b,Confirmed,2014.0,Published in a refereed paper,Primary Transit,,,,"2MASS J18444674+4729496 b, K00104.01, KIC 10318874 b, KOI-104 b, KOI-104.01, WISE J184446.73+472950.0  b",True,2022-05-01,
6791,Kepler-94 c,Confirmed,2014.0,Published in a refereed paper,Radial Velocity,,,,"2MASS J18444674+4729496 c, K00104.10, KIC 10318874 c, KOI-104 c, KOI-104.10, WISE J184446.73+472950.0  c",True,2022-05-01,
6792,Kepler-940 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19365791+4716335 b, K01723.01, KIC 10213902 b, KOI-1723 b, KOI-1723.01, WISE J193657.91+471633.4 b",True,2022-05-01,
6793,Kepler-941 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19371832+4713034 b, K01724.01, KIC 10214162 b, KOI-1724 b, KOI-1724.01",True,2022-05-01,
6794,Kepler-942 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19394922+4408593 b, K01726.01, KIC 8242434 b, KOI-1726 b, KOI-1726.01, WISE J193949.22+440859.7 b",True,2022-05-01,
6795,Kepler-943 b,Confirmed,2016.0,Published in a refereed paper,Primary Transit,,Primary Transit,,"Kepler-943 b, 2MASS J18570575+4132060 b, K01727.01, KIC 6185331 b, KOI-1727 b, KOI-1727.01, WISE J185705.74+413205.9  b, WISE J185705.74+413205.9 b",True,2022-05-01,
6796,Kepler-944 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19342430+4222471 b, K01732.01, KIC 6869184 b, KOI-1732 b, KOI-1732.01, WISE J193424.30+422247.2 b",True,2022-05-01,
6797,Kepler-945 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19250473+4205457 b, K01736.01, KIC 6604328 b, KOI-1736 b, KOI-1736.01, WISE J192504.72+420545.7 b",True,2022-05-01,
6798,Kepler-946 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J20034310+4401436 b, K01746.01, KIC 8197343 b, KOI-1746 b, KOI-1746.01, WISE J200343.09+440143.4 b",True,2022-05-01,
6799,Kepler-947 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19372801+4215096 b, K01749.01, KIC 6786348 b, KOI-1749 b, KOI-1749.01, WISE J193728.02+421509.4 b",True,2022-05-01,
6800,Kepler-948 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19331205+4131240 b, K01750.01, KIC 6209677 b, KOI-1750 b, KOI-1750.01, WISE J193312.06+413123.7 b",True,2022-05-01,
6801,Kepler-949 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19542589+4627132 b, K01751.01, KIC 9729691 b, KOI-1751 b, KOI-1751.01, WISE J195425.89+462713.2 b",True,2022-05-01,
6802,Kepler-95 b,Confirmed,2014.0,Published in a refereed paper,Primary Transit,,,,"2MASS J18575579+4423529 b, K00122.01, KIC 8349582 b, KOI-122 b, KOI-122.01, WISE J185755.78+442352.5  b",True,2022-05-01,
6803,Kepler-950 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19114957+4107491 b, K01787.01, KIC 5864975 b, KOI-1787 b, KOI-1787.01, WISE J191149.57+410749.0 b",True,2022-05-01,
6804,Kepler-951 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19105701+3806524 b, K01788.01, KIC 2975770 b, KOI-1788 b, KOI-1788.01, Kepler-951 A b, WISE J191057.01+380652.7 b",True,2022-05-01,
6805,Kepler-952 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19012926+4159380 b, K01790.01, KIC 6504954 b, KOI-1790 b, KOI-1790.01, WISE J190129.25+415937.9 b",True,2022-05-01,
6806,Kepler-953 b,Confirmed,2016.0,Announced on a professional conference,Primary Transit,,,,"KIC 8552719 b, 2MASS J19155319+4437283 b, K01792.01, KOI-1792 b, KOI-1792.01, WISE J191553.21+443728.4 b",True,2022-05-01,
6807,Kepler-953 c,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"KIC 8552719 c, 2MASS J19155319+4437283 c, K01792.03, KOI-1792 c, KOI-1792.03, WISE J191553.21+443728.4 c",True,2022-05-01,
6808,Kepler-954 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19432625+4756222 b, K01797.01, KIC 10676014 b, KOI-1797 b, KOI-1797.01, WISE J194326.26+475622.4 b",True,2022-05-01,
6809,Kepler-955 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19135314+4016112 b, K01801.01, KIC 5088591 b, KOI-1801 b, KOI-1801.01, WISE J191353.15+401611.3 b",True,2022-05-01,
6810,Kepler-956 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19300739+4903421 b, K01802.01, KIC 11298298 b, KOI-1802 b, KOI-1802.01, WISE J193007.39+490342.0 b",True,2022-05-01,
6811,Kepler-957 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19203752+4849083 b, K01804.01, KIC 11187436 b, KOI-1804 b, KOI-1804.01, WISE J192037.51+484908.1 b",True,2022-05-01,
6812,Kepler-958 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19090160+4604003 b, K01813.01, KIC 9455325 b, KOI-1813 b, KOI-1813.01, WISE J190901.59+460400.2 b",True,2022-05-01,
6813,Kepler-959 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19284108+4048409 b, K01814.01, KIC 5621125 b, KOI-1814 b, KOI-1814.01, WISE J192841.08+404841.0 b",True,2022-05-01,
6814,Kepler-96 b,Confirmed,2014.0,Published in a refereed paper,Primary Transit,,,,"2MASS J19481670+4031304 b, K00261.01, KIC 5383248 b, KOI-261 b, KOI-261.01, WISE J194816.74+403130.6  b",True,2022-05-01,
6815,Kepler-960 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18454971+4644472 b, K01815.01, KIC 9872283 b, KOI-1815 b, KOI-1815.01, WISE J184549.72+464447.5 b",True,2022-05-01,
6816,Kepler-961 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18480851+4337525 b, K01818.01, KIC 7870032 b, KOI-1818 b, KOI-1818.01, WISE J184808.51+433752.5 b",True,2022-05-01,
6817,Kepler-962 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19411515+4614149 b, K01819.01, KIC 9597058 b, KOI-1819 b, KOI-1819.01, WISE J194115.16+461415.0 b",True,2022-05-01,
6818,Kepler-963 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19470071+4502279 b, K01821.01, KIC 8832512 b, KOI-1821 b, KOI-1821.01, WISE J194700.71+450228.0 b",True,2022-05-01,
6819,Kepler-964 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19411202+4033237 b, K01825.01, KIC 5375194 b, KOI-1825 b, KOI-1825.01, WISE J194112.01+403323.7 b",True,2022-05-01,
6820,Kepler-965 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19540368+4153283 b, K01826.01, KIC 6468138 b, KOI-1826 b, KOI-1826.01, WISE J195403.67+415328.3 b",True,2022-05-01,
6821,Kepler-966 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19490493+5007185 b, K01828.01, KIC 11875734 b, KOI-1828 b, KOI-1828.01, WISE J194904.93+500718.5 b",True,2022-05-01,
6822,Kepler-967 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19061393+3824193 b, K01830.01, KIC 3326377 b, KOI-1830 b, KOI-1830.01, WISE J190613.91+382419.1 b",True,2022-05-01,
6823,Kepler-967 c,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19061393+3824193 c, K01830.02, KIC 3326377 c, KOI-1830 c, KOI-1830.02, WISE J190613.91+382419.1 c",True,2022-05-01,
6824,Kepler-968 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19022460+5006433 b, K01833.01, KIC 11853878 b, KOI-1833 b, KOI-1833.01, WISE J190224.61+500643.3 b",True,2022-05-01,
6825,Kepler-968 c,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19022460+5006433 c, K01833.03, KIC 11853878 c, KOI-1833 c, KOI-1833.03, WISE J190224.61+500643.3 c",True,2022-05-01,
6826,Kepler-969 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19132940+4756008 b, K01837.01, KIC 10657406 b, KOI-1837 b, KOI-1837.01, WISE J191329.39+475600.8 b",True,2022-05-01,
6827,Kepler-969 c,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19132940+4756008 c, K01837.02, KIC 10657406 c, KOI-1837 c, KOI-1837.02, WISE J191329.39+475600.8 c",True,2022-05-01,
6828,Kepler-97 b,Confirmed,2014.0,Published in a refereed paper,Primary Transit,,Primary Transit,,"2MASS J19091838+4840243 b, K00292.01, KIC 11075737 b, KOI-292 b, KOI-292.01, WISE J190918.37+484024.1  b",True,2022-05-01,
6829,Kepler-97 c,Confirmed,2014.0,Published in a refereed paper,Radial Velocity,,,,"2MASS J19091838+4840243 c, K00292.10, KIC 11075737 c, KOI-292 c, KOI-292.10, WISE J190918.37+484024.1  c",True,2022-05-01,
6830,Kepler-970 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19183005+4042314 b, K01838.01, KIC 5526527 b, KOI-1838 b, KOI-1838.01, Kepler-970 B b, WISE J191830.04+404231.4 b",True,2022-05-01,
6831,Kepler-971 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18562270+4110581 b, K01839.01, KIC 5856571 b, KOI-1839 b, KOI-1839.01, WISE J185622.69+411058.1 b",True,2022-05-01,
6832,Kepler-972 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19431888+4325317 b, K01840.01, KIC 7765528 b, KOI-1840 b, KOI-1840.01, WISE J194318.89+432531.4 b",True,2022-05-01,
6833,Kepler-973 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19203966+4955259 b, K01841.01, KIC 11760231 b, KOI-1841 b, KOI-1841.01, WISE J192039.67+495525.7 b",True,2022-05-01,
6834,Kepler-974 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"KOI1843.01, 2MASS J19000314+4013147 b, K01843.01, KIC 5080636 b, KOI-1843 b, KOI-1843.01, WISE J190003.14+401315.2 b",True,2022-05-01,
6835,Kepler-975 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19221165+3829430 b, K01845.01, KIC 3338885 b, KOI-1845 b, KOI-1845.01, WISE J192211.65+382942.9 b",True,2022-05-01,
6836,Kepler-976 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19192871+4643469 b, K01846.01, KIC 9886255 b, KOI-1846 b, KOI-1846.01",True,2022-05-01,
6837,Kepler-977 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19260389+4214535 b, K01847.01, KIC 6776401 b, KOI-1847 b, KOI-1847.01, WISE J192603.88+421453.2 b",True,2022-05-01,
6838,Kepler-978 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19065057+4302364 b, K01848.01, KIC 7430034 b, KOI-1848 b, KOI-1848.01, WISE J190650.55+430236.2 b",True,2022-05-01,
6839,Kepler-979 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J20012910+4624297 b, K01849.01, KIC 9735426 b, KOI-1849 b, KOI-1849.01, WISE J200129.09+462429.5 b",True,2022-05-01,
6840,Kepler-98 b,Confirmed,2014.0,Published in a refereed paper,Primary Transit,,Primary Transit,,"2MASS J19023879+3757522 b, K00299.01, KIC 2692377 b, KOI-299 b, KOI-299.01, WISE J190238.80+375752.3  b",True,2022-05-01,
6841,Kepler-980 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19382712+4503366 b, K01850.01, KIC 8826168 b, KOI-1850 b, KOI-1850.01, WISE J193827.11+450336.6 b",True,2022-05-01,
6842,Kepler-981 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19165973+4739003 b, K01851.01, KIC 10464050 b, KOI-1851 b, KOI-1851.01, WISE J191659.74+473900.4 b",True,2022-05-01,
6843,Kepler-982 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19134024+4635255 b, K01852.01, KIC 9763348 b, KOI-1852 b, KOI-1852.01, WISE J191340.24+463525.5 b",True,2022-05-01,
6844,Kepler-983 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19002497+4500294 b, K01853.01, KIC 8804397 b, KOI-1853 b, KOI-1853.01, WISE J190024.97+450029.3 b",True,2022-05-01,
6845,Kepler-984 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19475012+4623388 b, K01854.01, KIC 9662811 b, KOI-1854 b, KOI-1854.01, WISE J194750.12+462338.7 b",True,2022-05-01,
6846,Kepler-985 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19203463+4402598 b, K01858.01, KIC 8160953 b, KOI-1858 b, KOI-1858.01",True,2022-05-01,
6847,Kepler-986 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19322256+4253471 b, K01862.01, KIC 7286173 b, KOI-1862 b, KOI-1862.01, WISE J193222.56+425347.2 b",True,2022-05-01,
6848,Kepler-987 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19173865+4607510 b, K01866.01, KIC 9520838 b, KOI-1866 b, KOI-1866.01, WISE J191738.65+460751.0 b",True,2022-05-01,
6849,Kepler-988 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19225001+4214141 b, K01868.01, KIC 6773862 b, KOI-1868 b, KOI-1868.01, WISE J192249.99+421414.0 b",True,2022-05-01,
6850,Kepler-989 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18461989+4714010 b, K01870.01, KIC 10187159 b, KOI-1870 b, KOI-1870.01, WISE J184619.87+471400.7 b",True,2022-05-01,
6851,Kepler-99 b,Confirmed,2014.0,Published in a refereed paper,Primary Transit,,Primary Transit,,"2MASS J19492496+4118001 b, K00305.01, KIC 6063220 b, KOI-305 b, KOI-305.01, Kepler-99 B b, WISE J194924.96+411800.2  b",True,2022-05-01,
6852,Kepler-990 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19514517+4652530 b, K01875.01, KIC 9967771 b, KOI-1875 b, KOI-1875.01, WISE J195145.17+465252.7 b",True,2022-05-01,
6853,Kepler-990 c,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19514517+4652530 c, K01875.02, KIC 9967771 c, KOI-1875 c, KOI-1875.02, WISE J195145.17+465252.7 c",True,2022-05-01,
6854,Kepler-991 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19482175+4937356 b, K01876.01, KIC 11622600 b, KOI-1876 b, KOI-1876.01, WISE J194821.73+493735.4 b",True,2022-05-01,
6855,Kepler-992 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18574326+4738304 b, K01877.01, KIC 10454632 b, KOI-1877 b, KOI-1877.01, WISE J185743.28+473830.0 b",True,2022-05-01,
6856,Kepler-993 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19302738+4423407 b, K01879.01, KIC 8367644 b, KOI-1879 b, KOI-1879.01, WISE J193027.38+442340.7 b",True,2022-05-01,
6857,Kepler-994 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19161733+4724254 b, K01880.01, KIC 10332883 b, KOI-1880 b, KOI-1880.01, WISE J191617.31+472425.0 b",True,2022-05-01,
6858,Kepler-995 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J18582777+3907517 b, K01881.01, KIC 4035640 b, KOI-1881 b, KOI-1881.01, WISE J185827.77+390751.6 b",True,2022-05-01,
6859,Kepler-996 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19273906+4132009 b, K01882.01, KIC 6205228 b, KOI-1882 b, KOI-1882.01, WISE J192739.07+413201.1 b",True,2022-05-01,
6860,Kepler-997 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19165600+4956201 b, K01883.01, KIC 11758544 b, KOI-1883 b, KOI-1883.01, WISE J191656.00+495620.0 b",True,2022-05-01,
6861,Kepler-998 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19470099+4912314 b, K01885.01, KIC 11413812 b, KOI-1885 b, KOI-1885.01, WISE J194700.99+491231.3 b",True,2022-05-01,
6862,Kepler-999 b,Confirmed,2016.0,Announced on a website,Primary Transit,,,,"2MASS J19583851+4611543 b, K01886.01, KIC 9549648 b, KOI-1886 b, KOI-1886.01, WISE J195838.51+461154.4 b",True,2022-05-01,
6863,L 168-9 b,Confirmed,2020.0,Published in a refereed paper,Primary Transit,Spectrum,Primary Transit,,None,True,2022-05-01,
6864,L 98-59 b,Confirmed,2018.0,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,TOI-175 b,True,2022-05-01,
6865,L 98-59 c,Confirmed,2018.0,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,TOI-175 c,True,2022-05-01,
6866,L 98-59 d,Confirmed,2018.0,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,TOI-175 d,True,2022-05-01,
6867,L 98-59 e,Confirmed,2021.0,Published in a refereed paper,Radial Velocity,Radial Velocity,,,TOI-175 e,True,2022-05-01,
6868,LHS 1140 b,Confirmed,2017.0,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,TOI-256 b,True,2022-05-01,
6869,LHS 1140 c,Confirmed,2018.0,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,TOI-256 c,True,2022-05-01,
6870,LHS 1478 b,Confirmed,2021.0,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,TOI-1640,True,2022-05-01,
6871,LHS 1678 b,Confirmed,2021.0,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,TOI-696 b,True,2022-05-01,
6872,LHS 1678 c,Confirmed,2021.0,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,TOI-696 c,True,2022-05-01,
6873,LHS 1815 b,Confirmed,2020.0,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,TOI-704 b,True,2022-05-01,
6874,LHS 2397a B,Confirmed,2009.0,Published in a refereed paper,Imaging,Spectrum,,,2MASS J11214924-1313084 B,True,2022-05-01,
6875,LHS 3844 b,Confirmed,2018.0,Published in a refereed paper,Primary Transit,,Primary Transit,,TIC 410153553 b,True,2022-05-01,
6876,LHS 6176 B,Confirmed,2013.0,Published in a refereed paper,Imaging,Spectrum,,,"G 48-43 B, 2MASS J09504959+0118135 B",True,2022-05-01,
6877,LHS 6343 (AC) b,Candidate,2011.0,Published in a refereed paper,Default,,,,None,True,2022-05-01,
6878,LKCA 15 b,Confirmed,2011.0,Published in a refereed paper,Imaging,,,,None,True,2022-05-01,
6879,LP 261-75 b,Confirmed,2006.0,Published in a refereed paper,Imaging,Spectrum,,,"2MASS J09510459+3558098 b, NLTT 22741 b",True,2022-05-01,
6880,LP 358-499 e,Confirmed,2019.0,Published in a refereed paper,Primary Transit,,,,"K2-133 e, 2MASS J04403562+2500361 e, EPIC 247887989 e, WISE J044035.78+250035.5 e",True,2022-05-01,
6881,LP 714-47 b,Confirmed,2020.0,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,TOI-442 b,True,2022-05-01,
6882,LP 714-47 c,Candidate,2020.0,Published in a refereed paper,Radial Velocity,Radial Velocity,,,TOI-442 c,True,2022-05-01,
6883,LP 791-18 b,Confirmed,2019.0,Published in a refereed paper,Primary Transit,,Primary Transit,,TOI-736.02,True,2022-05-01,
6884,LTT 1445A b,Confirmed,2019.0,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,None,True,2022-05-01,
6885,LTT 1445A c,Confirmed,2020.0,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,None,True,2022-05-01,
6886,LTT 3780 b,Confirmed,2020.0,Published in a refereed paper,Primary Transit,Spectrum,Primary Transit,,"TOI-732 b, LP 729-54 b",True,2022-05-01,
6887,LTT 3780 c,Confirmed,2020.0,Published in a refereed paper,Primary Transit,Spectrum,Primary Transit,,"TOI-732 c, LP 729-54 c",True,2022-05-01,
6888,LTT 9779 b,Confirmed,2019.0,Submitted to a professional journal,Primary Transit,Radial Velocity,Primary Transit,,TOI-193 b,True,2022-05-01,
6889,LUH (AB) b,Retracted,2013.0,Published in a refereed paper,Default,Astrometry,,,None,True,2022-05-01,
6890,LX Ser b,Candidate,2016.0,Published in a refereed paper,Default,TTV,,,2MASS J15380008+1852033 b,True,2022-05-01,
6891,Lalande 21185 b,Confirmed,2017.0,Published in a refereed paper,Radial Velocity,Radial Velocity,,,"Gl 411 b, GJ 411 b, HD 95735",True,2022-05-01,
6892,Lalande 21185 c,Confirmed,2021.0,Submitted to a professional journal,Radial Velocity,Radial Velocity,,,"HD 95735 c, GJ 411 c",True,2022-05-01,
6893,LkCa 15 c,Confirmed,2015.0,Published in a refereed paper,Imaging,,,,"2MASS J04391779+2221034 c, GSC 01278-00193 c, IRAS 04363+2215 c, IRAS F04363+2215 c, TYC 1278-193-1 c, WISE J043917.79+222103.3 c",True,2022-05-01,
6894,Luhman 16 A,Confirmed,2013.0,Published in a refereed paper,Imaging,,,,"WISE J104915.57-531906.1 A, LUH 16 A, 2MASS J10491891-5319100 A",True,2022-05-01,
6895,Luhman 16 B,Confirmed,2013.0,Published in a refereed paper,Imaging,,,,"LUH 16 B, WISE J104915.57-531906.1 B",True,2022-05-01,
6896,Lupus-TR-3 b,Confirmed,2007.0,Published in a refereed paper,Default,,,,None,True,2022-05-01,
6897,M51-ULS-1 b,Candidate,2020.0,Published in a refereed paper,Primary Transit,,Primary Transit,,None,True,2022-05-01,
6898,MARVELS-10 b,Confirmed,2017.0,Published in a refereed paper,Radial Velocity,,,,None,True,2022-05-01,
6899,MARVELS-11 b,Confirmed,2017.0,Published in a refereed paper,Radial Velocity,,,,None,True,2022-05-01,
6900,MARVELS-12 b,Confirmed,2017.0,Published in a refereed paper,Radial Velocity,,,,None,True,2022-05-01,
6901,MARVELS-13 b,Confirmed,2017.0,Published in a refereed paper,Radial Velocity,,,,None,True,2022-05-01,
6902,MWC 758 b,Candidate,2018.0,Published in a refereed paper,Default,Spectrum,,,HD 36112 b,True,2022-05-01,
6903,MARVELS-16 b,Confirmed,2017.0,Published in a refereed paper,Radial Velocity,,,,None,True,2022-05-01,
6904,MARVELS-17 b,Confirmed,2017.0,Published in a refereed paper,Radial Velocity,,,,None,True,2022-05-01,
6905,MARVELS-18 b,Confirmed,2017.0,Published in a refereed paper,Radial Velocity,,,,None,True,2022-05-01,
6906,MARVELS-19 b,Confirmed,2017.0,Published in a refereed paper,Radial Velocity,,,,None,True,2022-05-01,
6907,MARVELS-8 b,Confirmed,2017.0,Published in a refereed paper,Radial Velocity,Radial Velocity,,,None,True,2022-05-01,
6908,MASCARA-1 b,Confirmed,2017.0,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,HD 201585 b,True,2022-05-01,
