anime_key,anime_id,anime_title,status,rating,airing,aired_from,aired_to,is_current,current_as_of,expired
15208,39282,Beyblade Burst Gachi,Finished Airing,PG - Children,False,2019-04-05,2020-03-27,True,2022-03-11,
15209,39284,Tsuki no Uta,Finished Airing,PG-13 - Teens 13 or older,False,2003-06-11,,True,2022-03-11,
15210,39285,Ascension from the Hell,Finished Airing,G - All Ages,False,2007-01-01,,True,2022-03-11,
15211,39286,112 Sabsections of Skyline,Finished Airing,G - All Ages,False,2007-10-20,,True,2022-03-11,
15212,39288,Anger,Finished Airing,G - All Ages,False,2008-05-03,,True,2022-03-11,
15213,39290,Children,Finished Airing,PG-13 - Teens 13 or older,False,2011-06-30,,True,2022-03-11,
15214,39292,Princess Connect! Re:Dive,Finished Airing,PG-13 - Teens 13 or older,False,2020-04-07,2020-06-30,True,2022-03-11,
15215,39293,Let's☆Cookin' Jam,Finished Airing,G - All Ages,False,2008-03-16,,True,2022-03-11,
15216,39294,Study,Finished Airing,G - All Ages,False,2008-10-28,,True,2022-03-11,
15217,39295,Hikaru no Go: Memories,Finished Airing,PG-13 - Teens 13 or older,False,2004-06-30,,True,2022-03-11,
15218,39296,For,Finished Airing,G - All Ages,False,2008-12-28,,True,2022-03-11,
15219,39297,Flying Messenger,Finished Airing,G - All Ages,False,2009-03-30,,True,2022-03-11,
15220,39298,Shi Huang Zhi Shen,Finished Airing,PG-13 - Teens 13 or older,False,2020-04-01,2020-06-10,True,2022-03-11,
15221,39305,Gakufu no Rakugakichou,Finished Airing,G - All Ages,False,2009-11-10,,True,2022-03-11,
15222,39306,Notation of Rotating Earth,Finished Airing,G - All Ages,False,2009-09-20,,True,2022-03-11,
15223,39307,Kyonshii Kyon Dai no Koutsuu Anzen,Finished Airing,G - All Ages,False,1985-01-01,,False,2022-03-11,2022-05-11
15224,39308,Fire Robo 119 tai Kyonshii Kyon Dai,Finished Airing,G - All Ages,False,1990-01-01,,False,2022-03-11,2022-05-11
15225,39309,Ultraman Kids no Shouboutai,Finished Airing,G - All Ages,False,1990-01-01,,True,2022-03-11,
15226,39310,Kinnikuman no Koutsuu Anzen,Finished Airing,G - All Ages,False,1986-01-01,,True,2022-03-11,
15227,39313,Deep Blue Town e Oide yo,Finished Airing,G - All Ages,False,2017-07-17,,True,2022-03-11,
15228,39314,Deep Blue Song,Finished Airing,G - All Ages,False,2017-08-25,,True,2022-03-11,
15229,39315,Kekkaishi (TV): Yoshimori no Omoi,Finished Airing,PG-13 - Teens 13 or older,False,2007-05-25,,True,2022-03-11,
15230,39316,Busou Renkin: Mahiro no Busou Renkin Kouza,Finished Airing,PG-13 - Teens 13 or older,False,2007-01-25,2007-09-21,True,2022-03-11,
15231,39320,Marine Dreamin' (2017),Finished Airing,G - All Ages,False,2017-04-28,,True,2022-03-11,
15232,39321,Dive to Blue (October 2016),Finished Airing,G - All Ages,False,2016-10-20,,True,2022-03-11,
15233,39322,Kotonoha Breakdown,Finished Airing,G - All Ages,False,2014-03-11,,True,2022-03-11,
15234,39323,Bungaku Shoujo,Finished Airing,PG - Children,False,2015-05-27,,True,2022-03-11,
15235,39324,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",Finished Airing,PG-13 - Teens 13 or older,False,2019-07-04,2019-09-19,True,2022-03-11,
15236,39325,Otona no Bouguya-san (Rimen),Finished Airing,PG-13 - Teens 13 or older,False,2019-03-06,2019-03-20,True,2022-03-11,
15237,39326,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,Finished Airing,PG-13 - Teens 13 or older,False,2019-07-08,2019-09-23,True,2022-03-11,
15238,39328,Fushigiboshi no☆Futagohime: Marugoto DVD,Finished Airing,G - All Ages,False,2005-07-31,,True,2022-03-11,
15239,39329,Tenkuu no Escaflowne Recaps,Finished Airing,PG-13 - Teens 13 or older,False,2012-02-24,,True,2022-03-11,
15240,39330,Moonflowers,Finished Airing,G - All Ages,False,2004-01-01,,True,2022-03-11,
15241,39331,Zounds,Finished Airing,G - All Ages,False,2003-01-01,,True,2022-03-11,
15242,39332,Monster Special Edition,Finished Airing,R+ - Mild Nudity,False,2005-12-27,2005-12-28,True,2022-03-11,
15243,39333,Seikai no Senki II Special,Finished Airing,PG-13 - Teens 13 or older,False,2005-07-22,,True,2022-03-11,
15244,39334,Beyond Creation,Finished Airing,G - All Ages,False,2019-02-16,,True,2022-03-11,
15245,39335,The Lamp Man,Finished Airing,PG - Children,False,2017-12-03,,True,2022-03-11,
15246,39337,Araiya-san!: Ore to Aitsu ga Onnayu de!?,Finished Airing,R+ - Mild Nudity,False,2019-04-08,2019-05-27,True,2022-03-11,
15247,39339,Osomatsu-san Movie: Gekijou Koukai Kinen - Original Tanpen Gekijou,Finished Airing,R - 17+ (violence & profanity),False,2019-03-01,2019-03-15,True,2022-03-11,
15248,39342,Kobo-chan no Koutsuu Anzen,Finished Airing,G - All Ages,False,1992-01-01,,True,2022-03-11,
15249,39343,Kobo-chan Special (1994),Finished Airing,G - All Ages,False,1994-09-15,1998-09-15,True,2022-03-11,
15250,39344,Kobo-chan Special,Finished Airing,G - All Ages,False,1990-09-15,1991-09-15,True,2022-03-11,
15251,39345,Anime de Tanoshiku Manabu Koutsuu Anzen: Tenshi no Kotencotenco,Finished Airing,G - All Ages,False,2006-01-01,,True,2022-03-11,
15252,39348,Churazima,Finished Airing,G - All Ages,False,2005-01-01,,True,2022-03-11,
15253,39349,Uchina Experience,Finished Airing,G - All Ages,False,2006-01-01,,True,2022-03-11,
15254,39351,Dayan to Tama to Tobi Neko to: 3-tsu no Neko no Monogatari,Finished Airing,G - All Ages,False,2019-05-10,,True,2022-03-11,
15255,39352,Touch: Tobidashi wa Out Da yo!,Finished Airing,G - All Ages,False,1987-01-01,,True,2022-03-11,
15256,39353,Chibi Maruko-chan no Konna Nori Kata Abunai yo,Finished Airing,G - All Ages,False,1999-01-01,,True,2022-03-11,
15257,39354,Chibi Maruko-chan no Koutsuu Anzen,Finished Airing,G - All Ages,False,1997-01-01,,True,2022-03-11,
15258,39355,Radiant 2nd Season,Finished Airing,PG-13 - Teens 13 or older,False,2019-10-02,2020-02-26,True,2022-03-11,
15259,39356,Neko Neko Nihonshi 4th Season,Finished Airing,G - All Ages,False,2019-04-03,2020-02-26,True,2022-03-11,
15260,39358,Tetsuwan Atom no Koutsuu Anzen,Finished Airing,G - All Ages,False,1993-01-01,,True,2022-03-11,
15261,39359,Tezuka Osamu no Uchuu Wonder 3: Ginga Renmei no Shisha,Finished Airing,G - All Ages,False,1999-06-11,,True,2022-03-11,
15262,39360,Shinsengumi,Finished Airing,G - All Ages,False,1999-07-20,,True,2022-03-11,
15263,39361,Tetsuwan Atom to Sagurou! Dosei wo Mawaru Shinpi no Hoshi Titan,Finished Airing,G - All Ages,False,2005-01-01,,True,2022-03-11,
15264,39362,Astro Boy: Tetsuwan Atom - Getsumen Kichi - Kieta Robot no Nazo,Finished Airing,G - All Ages,False,2004-05-29,,True,2022-03-11,
15265,39363,Astro Boy: Tetsuwan Atom - 10-man Kounen no Raihousha - IGZA,Finished Airing,G - All Ages,False,2005-09-01,,True,2022-03-11,
15266,39364,So-na-gi,Finished Airing,PG-13 - Teens 13 or older,False,2017-08-31,,True,2022-03-11,
15267,39367,Ganbare! Kobo-chan Gyuunyuu,Finished Airing,G - All Ages,False,,,True,2022-03-11,
15268,39368,Dr. Slump N-cha! Arale no Oshioki! Idea Dorobou wo Yattsuke-cha e,Finished Airing,G - All Ages,False,,,False,2022-03-11,2022-05-11
15269,39369,Koutsuu Anzen Da yo Doraemon,Finished Airing,G - All Ages,False,1981-01-01,,True,2022-03-11,
15270,39370,Koutsuu Anzen de Gozaru Ninja Hattori-kun,Finished Airing,G - All Ages,False,1983-01-01,1989-01-01,True,2022-03-11,
15271,39371,Nintama Rantarou no Jitensha Anzen Kyoushitsu,Finished Airing,G - All Ages,False,1997-02-20,,True,2022-03-11,
15272,39372,Nintama Rantarou no Koutsuu Anzen,Finished Airing,G - All Ages,False,1995-12-19,,True,2022-03-11,
15273,39373,Hai! Akko Desu: Minna no Koutsuu Anzen,Finished Airing,G - All Ages,False,1991-01-01,,True,2022-03-11,
15274,39374,Muumin to Koutsuu Anzen,Finished Airing,G - All Ages,False,,,True,2022-03-11,
15275,39375,Muka Muka Paradise: Okaasan to Manabu Koutsuu Anzen,Finished Airing,G - All Ages,False,1993-01-01,,True,2022-03-11,
15276,39376,"Moshi, Ginkou ga Nakatta-ra?: Mahoutsukai Sally no Ginkou Nyuumon",Finished Airing,G - All Ages,False,1995-02-01,,True,2022-03-11,
15277,39377,Aishiteru yo McCrea: McCrea no Koutsuu Anzen,Finished Airing,G - All Ages,False,1995-01-01,,True,2022-03-11,
15278,39378,Inamura no Hi,Finished Airing,G - All Ages,False,,,True,2022-03-11,
15279,39380,"Wei, Kanjian Erduo La! 2",Finished Airing,PG-13 - Teens 13 or older,False,2019-02-02,2019-04-13,True,2022-03-11,
15280,39381,AEIOUdan: Douro no Tadashii Watari Kata,Finished Airing,G - All Ages,False,1991-01-01,,True,2022-03-11,
15281,39382,Mayonaka no Occult Koumuin: Fukurokouji to Ano Ko to Ore to,Finished Airing,PG-13 - Teens 13 or older,False,2019-11-22,,True,2022-03-11,
15282,39384,Kogitsune no Koutsuu Anzen,Finished Airing,G - All Ages,False,1997-09-01,,True,2022-03-11,
15283,39385,Replicant,Finished Airing,PG-13 - Teens 13 or older,False,2013-12-04,,True,2022-03-11,
15284,39388,Koisuru Asteroid,Finished Airing,PG-13 - Teens 13 or older,False,2020-01-03,2020-03-27,True,2022-03-11,
15285,39393,Marine Mirage,Finished Airing,G - All Ages,False,2018-09-27,,True,2022-03-11,
15286,39394,Sunny Days!,Finished Airing,G - All Ages,False,2018-08-31,,True,2022-03-11,
15287,39395,Sea Breeze,Finished Airing,G - All Ages,False,2018-07-30,,True,2022-03-11,
15288,39396,Deep Blue Song (September 2017),Finished Airing,G - All Ages,False,2017-09-13,,True,2022-03-11,
15289,39397,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai Specials,Finished Airing,R+ - Mild Nudity,False,2019-02-27,2019-03-27,True,2022-03-11,
15290,39401,Super Mario no Koutsuu Anzen,Finished Airing,PG - Children,False,1989-01-01,,True,2022-03-11,
15291,39403,Nakayoshi Jitensha,Finished Airing,G - All Ages,False,,,True,2022-03-11,
15292,39404,Doubutsu Mura no Jishin Youjin: Hi no Youjin,Finished Airing,G - All Ages,False,,,True,2022-03-11,
15293,39405,Kaitei-koku no Koutsu Anzen,Finished Airing,G - All Ages,False,1990-01-01,,False,2022-03-11,2022-05-11
15294,39406,Kaji no Akuruhi,Finished Airing,G - All Ages,False,1985-01-01,,True,2022-03-11,
15295,39407,Kuma-chan no Koutsuu Anzen,Finished Airing,G - All Ages,False,,,True,2022-03-11,
15296,39408,Doubutsu Mura no Shouboutai,Finished Airing,G - All Ages,False,1972-01-01,,True,2022-03-11,
15297,39409,Chiro no Ki Ookiku Naare,Finished Airing,G - All Ages,False,1982-01-01,,True,2022-03-11,
15298,39410,AOTU Shijie 3,Finished Airing,PG-13 - Teens 13 or older,False,2019-01-25,2020-06-19,True,2022-03-11,
15299,39412,Bakutsuri Bar Hunter Movie: Nazo no Barcode Trial! Bakutsure! Shinkaigyo Poseidon,Finished Airing,PG - Children,False,2019-04-26,,True,2022-03-11,
15300,39413,Kaishain! Nourin Suisan-shou e Iku,Finished Airing,G - All Ages,False,2019-03-01,,True,2022-03-11,
15301,39414,Gegege no Kitarou: Tamashii to Art,Finished Airing,G - All Ages,False,2018-09-28,,True,2022-03-11,
15302,39415,Donbei x Kemurikusa,Finished Airing,G - All Ages,False,2019-02-27,,True,2022-03-11,
15303,39416,Kemurikusa (2018),Finished Airing,G - All Ages,False,2018-08-31,2019-04-06,True,2022-03-11,
15304,39417,Granbelm,Finished Airing,PG-13 - Teens 13 or older,False,2019-07-06,2019-09-27,True,2022-03-11,
15305,39419,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin,Finished Airing,PG-13 - Teens 13 or older,False,2018-09-21,2018-11-30,True,2022-03-11,
15306,39421,Yichang Shengwu Jianwenlu,Finished Airing,PG-13 - Teens 13 or older,False,2019-06-28,2019-09-20,True,2022-03-11,
15307,39426,Ganbare! Ko Zou no Koutsuu Anzen Patrol-tai,Finished Airing,G - All Ages,False,1984-01-01,,True,2022-03-11,
15308,39427,Higuma no Ongaeshi,Finished Airing,G - All Ages,False,1984-01-01,,True,2022-03-11,
15309,39428,UFO-koku no Koutsuu Anzen,Finished Airing,G - All Ages,False,1979-01-01,,True,2022-03-11,
15310,39429,Girls & Panzer: Saishuushou Part 1 - Fushou Akiyama Yukari no Sensha Kouza,Finished Airing,G - All Ages,False,2018-03-23,,True,2022-03-11,
15311,39430,Zannen na Ikimono Jiten (Special),Finished Airing,G - All Ages,False,2019-03-28,2019-03-29,True,2022-03-11,
15312,39431,Larva Island Season 2,Finished Airing,G - All Ages,False,2019-03-01,,True,2022-03-11,
15313,39435,Oshiri Tantei Movie 1: Curry Naru Jiken,Finished Airing,PG - Children,False,2019-04-26,,True,2022-03-11,
15314,39436,Uchi no 3 Shimai Movie,Finished Airing,G - All Ages,False,2019-04-26,,True,2022-03-11,
15315,39448,Hisone to Maso-tan Digest Douga,Finished Airing,PG-13 - Teens 13 or older,False,2018-05-22,2018-07-09,True,2022-03-11,
15316,39449,Tamayura no Yume,Finished Airing,G - All Ages,False,2011-01-01,,True,2022-03-11,
15317,39450,Zen-chan Two-chan,Finished Airing,G - All Ages,False,1969-10-20,1970-01-17,True,2022-03-11,
15318,39451,Two-chan to Issho ni Miyou,Finished Airing,G - All Ages,False,1973-01-01,,True,2022-03-11,
15319,39452,Itte.,Finished Airing,G - All Ages,False,2017-06-28,,True,2022-03-11,
15320,39453,Tonbo ni Natta Yat-chan,Finished Airing,G - All Ages,False,1973-01-01,,True,2022-03-11,
15321,39454,Yat-chan to Kasei no Ko,Finished Airing,G - All Ages,False,1974-01-01,,True,2022-03-11,
15322,39455,Yat-chan to Shinnyuusei,Finished Airing,G - All Ages,False,1975-01-01,,True,2022-03-11,
15323,39456,Sounan Desu ka?,Finished Airing,PG-13 - Teens 13 or older,False,2019-07-02,2019-09-17,True,2022-03-11,
15324,39457,Shounen Ashibe: Go! Go! Goma-chan 4,Finished Airing,G - All Ages,False,2019-04-02,2019-12-17,True,2022-03-11,
15325,39461,Watashi ni Tenshi ga Maiorita! Yokoku,Currently Airing,None,True,2019-01-11,,True,2022-03-11,
15326,39463,Gleipnir,Finished Airing,R - 17+ (violence & profanity),False,2020-04-05,2020-06-28,True,2022-03-11,
15327,39464,Haitoku Pistols no Kinkyuu Kaigi?,Finished Airing,G - All Ages,False,2017-05-25,,True,2022-03-11,
15328,39465,Wishing,Finished Airing,G - All Ages,False,2017-12-01,,True,2022-03-11,
15329,39564,Kenketsu,Finished Airing,G - All Ages,False,2019-03-19,,True,2022-03-11,
15330,39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,Finished Airing,PG-13 - Teens 13 or older,False,2019-10-03,2019-12-26,True,2022-03-11,
15331,39469,Tsugu Tsugumomo,Finished Airing,R+ - Mild Nudity,False,2020-04-05,2020-06-21,True,2022-03-11,
15332,39470,Tsugumomo OVA,Finished Airing,R+ - Mild Nudity,False,2020-01-22,,True,2022-03-11,
15333,39473,Möbius Dust,Not yet aired,None,False,,,True,2022-03-11,
15334,39474,Oni (TV),Not yet aired,G - All Ages,False,,,True,2022-03-11,
15335,39475,Jack Nicholson,Finished Airing,PG-13 - Teens 13 or older,False,2004-01-01,,True,2022-03-11,
15336,39476,Houkiboshi,Finished Airing,G - All Ages,False,2008-01-22,,True,2022-03-11,
15337,39477,Shingeki no Kyojin Season 3 Specials,Finished Airing,G - All Ages,False,2018-10-17,2019-09-18,True,2022-03-11,
15338,39478,Shingeki no Kyojin in the Dome: Heishi-tachi no Hoshizora,Finished Airing,R - 17+ (violence & profanity),False,2017-05-20,,True,2022-03-11,
15339,39479,Tannishou wo Hiraku,Finished Airing,PG-13 - Teens 13 or older,False,2019-05-24,,True,2022-03-11,
15340,39480,Shinmai Maou no Testament Departures: Maria no Hizou Eizou,Finished Airing,R+ - Mild Nudity,False,2018-03-28,,True,2022-03-11,
15341,39482,"Ore, Twintail ni Narimasu. Recap",Finished Airing,PG-13 - Teens 13 or older,False,2015-04-05,,True,2022-03-11,
15342,39486,Gintama: The Final,Finished Airing,PG-13 - Teens 13 or older,False,2021-01-08,,True,2022-03-11,
15343,39487,Lupin the IIIrd: Mine Fujiko no Uso,Finished Airing,R+ - Mild Nudity,False,2019-05-31,,True,2022-03-11,
15344,39488,Ponta-kun no Otegara,Finished Airing,G - All Ages,False,1990-01-01,,True,2022-03-11,
15345,39489,Spriggan (ONA),Not yet aired,None,False,2022-01-01,,True,2022-03-11,
15346,39490,Soba e,Finished Airing,G - All Ages,False,2019-03-06,,True,2022-03-11,
15347,39491,Psycho-Pass 3,Finished Airing,R - 17+ (violence & profanity),False,2019-10-25,2019-12-13,True,2022-03-11,
15348,39495,Totsukuni no Shoujo,Finished Airing,G - All Ages,False,2019-09-10,,True,2022-03-11,
15349,39498,Asobuild Concept Video,Finished Airing,PG - Children,False,2019-03-05,,True,2022-03-11,
15350,39499,Den Den Mushi no Danko-san,Finished Airing,G - All Ages,False,1974-02-04,,True,2022-03-11,
15351,39500,Crystal Sea Ver. 69 (Kay Nakayama Remix),Finished Airing,G - All Ages,False,2010-01-01,,True,2022-03-11,
15352,39501,Kaminari Boy Pikatta-kun no Koutsu Anzen,Finished Airing,G - All Ages,False,1987-01-01,,False,2022-03-11,2022-05-11
15353,39502,Kaminari Boy Pikatta-kun no Jitensha Kyoushitsu,Finished Airing,G - All Ages,False,1989-01-01,,True,2022-03-11,
15354,39503,Tobidasu na! Panda-chan,Finished Airing,G - All Ages,False,1981-01-01,,True,2022-03-11,
15355,39504,Doctor X no Jitensha Anzen Seminar,Finished Airing,G - All Ages,False,1995-01-01,,True,2022-03-11,
15356,39505,Doubutsu Mura no World Cup: Yoiko no Koutsuu Anzen,Finished Airing,G - All Ages,False,2003-01-01,,True,2022-03-11,
15357,39506,Phantasy Star Online 2: Episode Oracle,Finished Airing,PG-13 - Teens 13 or older,False,2019-10-07,2020-03-30,True,2022-03-11,
15358,39507,Sonotoki Kimi wa?: Ryouta to Pikari no Jishin Bousai Gaku,Finished Airing,G - All Ages,False,1995-01-01,,True,2022-03-11,
15359,39511,Main Actor,Finished Airing,PG-13 - Teens 13 or older,False,2018-02-21,,True,2022-03-11,
15360,39513,Tenuto,Finished Airing,PG - Children,False,2013-02-01,,True,2022-03-11,
15361,39514,Giniro no Kami no Agito Pilot,Finished Airing,PG - Children,False,2006-06-23,,True,2022-03-11,
15362,39517,Kesshin Sokudo,Finished Airing,PG - Children,False,2011-09-05,,True,2022-03-11,
15363,39518,Vampire in the Garden,Not yet aired,None,False,2022-01-01,,True,2022-03-11,
15364,39519,Dragon's Dogma,Finished Airing,R+ - Mild Nudity,False,2020-09-17,,True,2022-03-11,
15365,39523,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,Finished Airing,PG-13 - Teens 13 or older,False,2019-10-03,2019-12-19,True,2022-03-11,
15366,39527,Try Knights,Finished Airing,PG-13 - Teens 13 or older,False,2019-07-31,2019-10-16,True,2022-03-11,
15367,39528,Washimo 7th Season,Finished Airing,G - All Ages,False,2019-04-01,2019-11-12,True,2022-03-11,
15368,39529,Youkai Watch Movie 6: Youkai Gakuen Y - Neko wa Hero ni Nareru ka,Finished Airing,PG - Children,False,2019-12-13,,True,2022-03-11,
15369,39531,Kuutei Dragons,Finished Airing,PG-13 - Teens 13 or older,False,2020-01-09,2020-03-26,True,2022-03-11,
15370,39533,Given,Finished Airing,PG-13 - Teens 13 or older,False,2019-07-12,2019-09-20,True,2022-03-11,
15371,39534,Jibaku Shounen Hanako-kun,Finished Airing,PG-13 - Teens 13 or older,False,2020-01-10,2020-03-27,True,2022-03-11,
15372,39535,Mushoku Tensei: Isekai Ittara Honki Dasu,Finished Airing,R - 17+ (violence & profanity),False,2021-01-11,2021-03-22,True,2022-03-11,
15373,39536,Kakera,Finished Airing,PG-13 - Teens 13 or older,False,2016-01-01,,True,2022-03-11,
15374,39538,Hoozuki no Reitetsu 2nd Season OVA,Finished Airing,PG-13 - Teens 13 or older,False,2019-09-20,2020-09-01,True,2022-03-11,
15375,39539,No Guns Life,Finished Airing,PG-13 - Teens 13 or older,False,2019-10-11,2019-12-27,True,2022-03-11,
15376,39540,Kaze no Sei,Finished Airing,PG-13 - Teens 13 or older,False,2009-01-01,,True,2022-03-11,
15377,39541,Mukashi no Yama,Finished Airing,G - All Ages,False,2017-01-01,,True,2022-03-11,
15378,39544,Shuuseki Life,Finished Airing,PG - Children,False,2012-01-01,,True,2022-03-11,
15379,39545,Fragtime,Finished Airing,PG-13 - Teens 13 or older,False,2019-11-22,,True,2022-03-11,
15380,39546,Mukashibanashi Dokkiri Anime,Currently Airing,G - All Ages,True,2019-02-09,,True,2022-03-11,
15381,39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,Finished Airing,PG-13 - Teens 13 or older,False,2020-07-10,2020-09-25,True,2022-03-11,
15382,39549,Clone,Finished Airing,G - All Ages,False,2016-07-15,,True,2022-03-11,
15383,39551,Tensei shitara Slime Datta Ken 2nd Season,Finished Airing,PG-13 - Teens 13 or older,False,2021-01-12,2021-03-30,True,2022-03-11,
15384,39555,Baki: Dai Raitaisai-hen,Finished Airing,R - 17+ (violence & profanity),False,2020-06-04,,True,2022-03-11,
15385,39559,Ero◆Lover,Finished Airing,R+ - Mild Nudity,False,2019-03-22,2019-01-01,True,2022-03-11,
15386,39560,Donten,Finished Airing,PG-13 - Teens 13 or older,False,2019-03-13,,True,2022-03-11,
