star_key,star_name,star_detected_disc,star_age,star_metallicity,star_sp_type,star_teff,star_magnetic_field,star_alternate_names,row_current,current_as_of,row_expired_date
3538,Kepler-1468,,3.55,0.03,,5893.0,,"2MASS J19340476+4116386, KIC 5965819, KOI-3319, WISE J193404.76+411638.5",True,2022-05-01,
3539,2MASS J19101766+4649197,,,-0.18,,6122.0,,9942658,True,2022-05-01,
3540,2MASS J19221165+3829430,,,0.56,,4883.0,,3338885,True,2022-05-01,
3541,2MASS J19295541+3839148,,,-0.14,,5941.0,,3548645,True,2022-05-01,
3542,Kepler-275,,,0.184,,6165.0,,"2MASS J19295513+3830537, KIC 3447722, KOI-1198, WISE J192955.13+383053.5",True,2022-05-01,
3543,Kepler-1705,,,-0.52,,5775.0,,KOI-4772,True,2022-05-01,
3544,Kepler-98,,2.79,0.18,,5539.0,,"Kepler-98, 2MASS J19023879+3757522, KIC 2692377, KOI-299, WISE J190238.80+375752.3",True,2022-05-01,
3545,HD 42936,,10.9,0.18,KOIV,5138.0,,None,True,2022-05-01,
3546,K2-71,,,,,4006.0,,"2MASS J22465386-0952538, EPIC 206192813, WISE J224653.92-095253.8",True,2022-05-01,
3547,Kepler-347,,,-0.068,,6088.0,,"2MASS J19164790+4918205, KIC 11450414, KOI-1992, WISE J191647.89+491820.4",True,2022-05-01,
3548,HD 114623,,,-0.34,,5980.0,,"TYC 1451-1054-1, 2MASS J13112997+1543190",True,2022-05-01,
3549,2MASS J19415479+3952037,,,-0.04,,5982.0,,4760746,True,2022-05-01,
3550,M51-ULS-1,,,,,,,None,True,2022-05-01,
3551,2MASS J18590262+4908311,,,-0.36,,4983.0,,11338056,True,2022-05-01,
3552,HD 158038,,2.5,0.28,K2III,4897.0,,None,True,2022-05-01,
3553,Kepler-1152,,3.47,-0.25,,3964.0,,"2MASS J19214416+4406275, KIC 8229458, KOI-2238, WISE J192144.18+440627.9",True,2022-05-01,
3554,LSR J1835,,0.022,,M8.5,,,None,True,2022-05-01,
3555,2MASS J19571717+4015552,,,-0.08,,3299.0,,5131276,True,2022-05-01,
3556,2MASS J19495481+4648567,,,-0.22,,5896.0,,9966219,True,2022-05-01,
3557,K2-99,,2.4,0.21,G0 IV,6217.0,,"TYC 4974-871, 2MASS J13550570-0526330, EPIC 212803289, TYC 4974-871-1, WISE J135505.70-052632.9",True,2022-05-01,
3558,KOI-847,,,-0.58,,5665.0,,None,True,2022-05-01,
3559,Kepler-1540,,2.51,0.1,,4540.0,,"2MASS J18532267+4112062, KIC 5938970, KOI-4016, Kepler-1540 A, WISE J185322.67+411206.2",True,2022-05-01,
3560,2MASS J19434079+4316543,,,-0.44,,6434.0,,7622059,True,2022-05-01,
3561,HIP 14810,,,0.26,G5,5485.0,,None,True,2022-05-01,
3562,HD 220842 A,,,-0.17,F8,5920.0,,HD 220842,True,2022-05-01,
3563,K2-164,,,-0.23,,5791.0,,"2MASS J11274407-0003462, EPIC 201460826, WISE J112744.08-000346.1",True,2022-05-01,
3564,PSR B0525+21,,,,,,,None,True,2022-05-01,
3565,2MASS J19493448+3949445,,,-0.2,,6234.0,,4770174,True,2022-05-01,
3566,2MASS J19353469+4635330,,,,,5780.0,,9775475,True,2022-05-01,
3567,HD 147873,,4.0,-0.03,G1V,5972.0,,None,True,2022-05-01,
3568,Kepler-929,,3.47,-0.04,,5869.0,,"2MASS J19535546+4136552, KIC 6310636, KOI-1688, WISE J195355.46+413655.2",True,2022-05-01,
3569,HD 47536,,9.33,-0.68,K1 III,4380.0,,None,True,2022-05-01,
3570,2MASS J19065965+4021555,,,0.0,,5705.0,,5171707,True,2022-05-01,
3571,2MASS J19441589+4246055,,,-0.26,,6086.0,,7215678,True,2022-05-01,
6238,KMT-2018-BLG-0087,,,,,,,None,True,2022-06-24,
6239,KMT-2018-BLG-0247,,,,,,,None,True,2022-06-24,
3572,HD 1397,,4.52,0.27,G5III,5528.0,,None,True,2022-05-01,
3573,K2-322,,,,,4141.0,,"2MASS J10262945+0445505, EPIC 248558190, TIC 277869696, WISE J102629.45+044550.4",True,2022-05-01,
3574,2MASS J19181083+3909519,,,-0.22,,5451.0,,4049901,True,2022-05-01,
3575,Kepler-461,,2.51,0.04,,5634.0,,"2MASS J19285977+4609535, KIC 9527334, KOI-49, WISE J192859.77+460953.3",True,2022-05-01,
3576,2MASS J19560314+4119455,,,-0.38,,5485.0,,6070337,True,2022-05-01,
3577,Kepler-241,,,-0.243,,4699.0,,"2MASS J19313914+4103393, KIC 5794379, KOI-842, WISE J193139.14+410339.5",True,2022-05-01,
3578,HATS-1,,6.0,-0.06,,5870.0,,None,True,2022-05-01,
3579,HD 206255,,,,G5IV/V,5635.0,,None,True,2022-05-01,
3580,KOI-364,,,,G2.5IV,5790.0,,KIC 7296438,True,2022-05-01,
3581,HD 68988,,6.78,0.24,G0,5767.0,,None,True,2022-05-01,
3582,Kepler-955,,4.37,0.02,,5350.0,,"2MASS J19135314+4016112, KIC 5088591, KOI-1801, WISE J191353.15+401611.3",True,2022-05-01,
3583,Kepler-900,,4.57,-0.01,,4836.0,,"2MASS J19444255+4659564, KIC 10022908, KOI-1586, WISE J194442.54+465956.2",True,2022-05-01,
3584,2MASS J19285457+4227071,,,-0.04,,5653.0,,6949898,True,2022-05-01,
3585,HD 13652,,5.82,,K0III,,,None,True,2022-05-01,
3586,Kepler-555,,3.89,0.0,,5894.0,,"2MASS J19020404+3855566, KIC 3833007, KOI-443, WISE J190204.04+385556.7",True,2022-05-01,
3587,2MASS J19550660+4407117,,,-0.78,,5316.0,,8256453,True,2022-05-01,
3588,Kepler-721,,4.9,-0.01,,5075.0,,"2MASS J18574332+4428499, KIC 8414716, KOI-910, WISE J185743.32+442849.5",True,2022-05-01,
3589,2MASS J19164356+5133451,,,-0.1,,5361.0,,12554634,True,2022-05-01,
3590,UZ For (AB),,,,Catac. var.,,,None,True,2022-05-01,
3591,2MASS J18590543+4414577,,,-0.46,,4336.0,,8283875,True,2022-05-01,
3592,OGLE-2018-BLG-1428L,,,,,,,None,True,2022-05-01,
3593,Kepler-711,,4.37,-0.04,,5222.0,,"2MASS J19495040+4250237, KIC 7303253, KOI-878, WISE J194950.40+425023.4",True,2022-05-01,
3594,Kepler-109,,5.73,-0.08,,5952.0,,"KOI-123, KIC 5094751, 2MASS J19213425+4017055, WISE J192134.24+401705.6",True,2022-05-01,
3595,2MASS J19190509+4408239,,,-0.16,,5858.0,,8227464,True,2022-05-01,
3596,OGLE-2005-390L,,,,M,,,None,True,2022-05-01,
3597,HD 9578,,,0.11,G1V,,,None,True,2022-05-01,
3598,Kepler-1196,,3.98,0.0,,5756.0,,"2MASS J19292869+4354389, KIC 8099138, KOI-2338, WISE J192928.70+435439.0",True,2022-05-01,
3599,2MASS J19394814+4614317,,,-0.1,,5227.0,,9596064,True,2022-05-01,
3600,2MASS J19225326+4223296,,,-0.1,,5003.0,,6859546,True,2022-05-01,
3601,Kepler-1507,,4.57,-0.03,,5410.0,,"2MASS J19141476+4632097, KIC 9763612, KOI-3465, WISE J191414.78+463209.9",True,2022-05-01,
3602,HD 171028,,8.0,-0.49,G0,5663.0,,None,True,2022-05-01,
3603,Kepler-716,,4.57,0.0,,5099.0,,"2MASS J19213437+4321500, KIC 7678434, KOI-892, WISE J192134.36+432149.9",True,2022-05-01,
3604,2MASS J19190640+3815441,,,-0.28,,6085.0,,3109930,True,2022-05-01,
3605,2MASS J18532297+4516280,,,-0.02,,6210.0,,8934103,True,2022-05-01,
3606,K2-47,,,,,5054.0,,"2MASS J11141982+0246508, EPIC 201647718, WISE J111419.81+024650.2",True,2022-05-01,
3607,2MASS J20011010+4443517,,,-0.46,,6056.0,,8652577,True,2022-05-01,
3608,USco 1556 A,,,,M3.0,3410.0,,None,True,2022-05-01,
3609,SMSS J1606-1000,,,,WD,,,None,True,2022-05-01,
3610,HD 136925,,,,G0,,,None,True,2022-05-01,
3611,K2-86,,,,,5482.0,,"2MASS J03261265+1838081, EPIC 210718708, WISE J032612.71+183808.0",True,2022-05-01,
3612,OGLE-2012-BLG-0358L,,,,,,,None,True,2022-05-01,
3613,1SWASPJ160242.43+290850.1,,,,,,,None,True,2022-05-01,
3614,beta Cnc,,1.85,-0.29,K4III,3990.0,,bet Cnc,True,2022-05-01,
3615,Kepler-566,,4.57,-0.01,,5132.0,,"2MASS J19261307+4748521, KIC 10599206, KOI-476, WISE J192613.07+474852.0",True,2022-05-01,
3616,2MASS J19420320+4219076,,,0.21,,9051.0,,6876575,True,2022-05-01,
3617,2MASS J19345910+4709146,,,-0.62,,5632.0,,10146103,True,2022-05-01,
3618,XO-2S,,7.1,0.39,G9V,5399.0,,None,True,2022-05-01,
3619,K2-247,,,-0.08,,4667.0,,"2MASS J12353448-1004091, EPIC 228725791, WISE J123534.44-100409.2",True,2022-05-01,
3620,W3055,,,,,,,Gaia DR2 6045501996278191104,True,2022-05-01,
3621,Kepler-1213,,3.47,0.13,,6050.0,,"2MASS J19175659+5056389, KIC 12254909, KOI-2372, WISE J191756.59+505639.1",True,2022-05-01,
3622,2MASS J19135356+4714525,,,-0.58,,5357.0,,10199984,True,2022-05-01,
3623,HD 114613,,,0.18,G3 V,5641.0,,None,True,2022-05-01,
3624,Kepler-1368,,3.47,0.1,,5906.0,,"2MASS J19390407+4138408, KIC 6294819, KOI-2852, WISE J193904.03+413841.0",True,2022-05-01,
3625,2MASS J18471864+4348313,,,0.1,,5025.0,,8007174,True,2022-05-01,
3626,HD 108147,,1.98,0.18,F8/G0 V,6067.0,,None,True,2022-05-01,
3627,Kepler-1042,,4.79,-0.1,,4815.0,,"2MASS J19144054+3949264, KIC 4736569, KOI-1996, WISE J191440.54+394926.3",True,2022-05-01,
3628,2MASS J19404483+3934324,,,-0.26,,5680.0,,4478142,True,2022-05-01,
3629,2MASS J19485764+4937007,,,-0.16,,5955.0,,11622985,True,2022-05-01,
3630,Kepler-1405,,3.63,0.03,,5925.0,,"2MASS J19424436+3915221, KIC 4175630, KOI-2998",True,2022-05-01,
3631,2MASS J19415954+3838402,,,-0.5,,6444.0,,3561464,True,2022-05-01,
3632,Kepler-277,,,-0.315,,5946.0,,"2MASS J19061996+3904379, KIC 3939150, KOI-1215, WISE J190619.97+390438.1",True,2022-05-01,
3633,Kepler-1039,,4.37,0.01,,4870.0,,"2MASS J19531838+4518558, KIC 9044228, KOI-1988, WISE J195318.38+451855.6",True,2022-05-01,
3634,HD 13189,,,,K2 II,,,None,True,2022-05-01,
3635,HD 141399,,,0.35,K0V,5600.0,,None,True,2022-05-01,
3636,2MASS J19293114+4738406,,,-1.1,,4401.0,,10471621,True,2022-05-01,
3637,2MASS J19220962+4105349,,,-0.08,,6197.0,,5787131,True,2022-05-01,
3638,Kepler-1057,,3.09,0.01,,5987.0,,"2MASS J19494851+4133292, KIC 6226290, KOI-2019",True,2022-05-01,
3639,HD 27631,,,,G3IV,,,None,True,2022-05-01,
3640,HATS-44,,9.7,0.32,K,5080.0,,2MASS-05371842-2758214,True,2022-05-01,
3641,47 Uma,,7.4,0.0,G0V,5892.0,,None,True,2022-05-01,
3642,2MASS J19121337+5039132,,,-0.04,,5865.0,,12105086,True,2022-05-01,
3643,2MASS J19012239+3924498,,,-0.24,,5015.0,,4346339,True,2022-05-01,
3644,Kepler-446,,,-0.3,M4,3359.0,,"2MASS J18490005+4455160, KIC 8733898, KOI-2842, WISE J184900.02+445515.7",True,2022-05-01,
3645,K2-100,,0.8,0.26,G0 V,6168.0,,"2MASS J08382429+2006217, EPIC 211990866, TYC 1398-142-1, WISE J083824.27+200621.7",True,2022-05-01,
3646,KIC 9662267,,,-0.03,,5602.0,,None,True,2022-05-01,
3647,Kepler-1600,,4.68,0.07,,5214.0,,"2MASS J19253585+3847159, KIC 3645438, KOI-4385, WISE J192535.85+384715.9",True,2022-05-01,
3648,2MASS J18572448+4131091,,,-0.02,,3745.0,,6185476,True,2022-05-01,
3649,51 Eri,IR Excess,0.02,-0.027,F0IV,,,None,True,2022-05-01,
3650,OGLE-2017-BLG-1434L,,,,M,,,None,True,2022-05-01,
3651,2MASS J18490825+4209150,,,-0.2,,3878.0,,6666233,True,2022-05-01,
3652,2MASS J19344025+4219139,,,-0.28,,5314.0,,6869373,True,2022-05-01,
3653,Kepler-1524,,2.88,0.04,,6179.0,,"2MASS J19353249+3931113, KIC 4472818, KOI-3878, WISE J193532.48+393111.4",True,2022-05-01,
3654,2MASS J19471895+4810238,,,0.12,,6195.0,,10810859,True,2022-05-01,
3655,2MASS J19335256+4249206,,,-0.04,,6043.0,,7287415,True,2022-05-01,
3656,HD 2039,,5.28,0.1,G2/G3 IV-V,5947.0,,None,True,2022-05-01,
3657,2MASS J19420708+5022134,,,0.12,,5240.0,,11970988,True,2022-05-01,
3658,Kepler-1627,,0.038,-0.1,,5445.0,,"2MASS J18561360+4134362, KIC 6184894, KOI-5245, WISE J185613.59+413436.2",True,2022-05-01,
3659,Kepler-603,,4.37,0.03,,5808.0,,"2MASS J19370743+4217274, KIC 6786037, KOI-564, WISE J193707.43+421727.5",True,2022-05-01,
3660,Kepler-1509,,3.98,0.03,,5780.0,,"2MASS J18551147+4655516, KIC 9995771, KOI-3470",True,2022-05-01,
3661,EPIC 211901114,,,,,,,None,True,2022-05-01,
3662,2MASS J19291928+3759494,,,-0.28,,5933.0,,2717158,True,2022-05-01,
3663,2MASS J19212007+3843416,,,-0.12,,5349.0,,3641726,True,2022-05-01,
3664,Kepler-872,,4.17,0.04,,5902.0,,"2MASS J19414019+4336203, KIC 7901948, KOI-1511, WISE J194140.19+433620.2",True,2022-05-01,
3665,2MASS J19250796+3725105,,,-2.0,,6174.0,,2013883,True,2022-05-01,
3666,HIP 89474,,,,G1V,,,HD 168009,True,2022-05-01,
3667,HD 4308,,7.1,-0.34,G5 V,5597.0,,None,True,2022-05-01,
3668,Kepler-69,,,-0.29,G4 V,5638.0,,"2MASS J19330262+4452080, KIC 8692861, KOI-172, WISE J193302.61+445208.0",True,2022-05-01,
3669,Kepler-265,,,-0.311,,5835.0,,"2MASS J19220251+4114413, KIC 5956342, KOI-1052, WISE J192202.50+411441.0",True,2022-05-01,
3670,Kepler-214,,,-0.359,,6169.0,,"2MASS J18590116+4457217, KIC 8738735, KOI-693, WISE J185901.16+445721.7",True,2022-05-01,
3671,CoRoT-4,,1.0,0.05,F8V,6190.0,,None,True,2022-05-01,
3672,2MASS J19393918+4104289,,,-0.42,,6253.0,,5801571,True,2022-05-01,
3673,Kepler-251,,,-0.156,,5526.0,,"2MASS J19461589+4406211, KIC 8247638, KOI-907",True,2022-05-01,
3674,HD 202432,,6.1,0.16,K2 D,4549.0,,None,True,2022-05-01,
3675,Kepler-581,,4.07,0.03,,5772.0,,"2MASS J19414386+4038536, KIC 5461440, KOI-504, WISE J194143.85+403853.6",True,2022-05-01,
3676,2MASS J19250840+4043481,,,-0.2,,3608.0,,5531953,True,2022-05-01,
3677,2MASS J19464973+4112131,,,-0.12,,6289.0,,5978559,True,2022-05-01,
3678,2MASS J19513231+4800052,,,-0.3,,5463.0,,10749059,True,2022-05-01,
3679,2MASS J18575910+4119332,,,-0.1,,3900.0,,6023859,True,2022-05-01,
3680,EPIC 201757695,,,,,,,None,True,2022-05-01,
3681,Kepler-1445,,3.8,-0.03,,6150.0,,"2MASS J18405986+4354542, KIC 8073705, KOI-3245, WISE J184059.87+435454.0",True,2022-05-01,
3682,TOI-1411,,,,K6V,4266.0,,"HIP 7642, GJ 9522A",True,2022-05-01,
3683,2MASS J20000359+4031372,,,0.07,,8753.0,,5398002,True,2022-05-01,
3684,2MASS J19335127+4117273,,,-0.16,,5897.0,,5965629,True,2022-05-01,
3685,2MASS J18514696+4734295,,,0.12,,5951.0,,10386922,True,2022-05-01,
3686,2MASS J19300487+4807247,,,-0.34,,5344.0,,10798838,True,2022-05-01,
3687,2MASS J19025831+4451281,,,,,,,8676038,True,2022-05-01,
3688,HD 3651,IR Excess,5.13,0.05,K0 V,5173.0,,54 Psc,True,2022-05-01,
3689,OGLE-2018-BLG-1185,,,,,,,None,True,2022-05-01,
3690,2MASS J19373713+3921060,,,0.08,,5737.0,,4274071,True,2022-05-01,
3691,2MASS J19260436+4708214,,,-0.08,,4849.0,,10140274,True,2022-05-01,
3692,HD 212301 A,,5.9,0.18,F8 V,5998.0,,HD 212301,True,2022-05-01,
3693,2MASS J19210020+4833313,,,-0.26,,6146.0,,11026582,True,2022-05-01,
3694,Kepler-1262,,4.27,-0.02,,5771.0,,"2MASS J19150523+4212475, KIC 6767840, KOI-2506, WISE J191505.23+421247.5",True,2022-05-01,
3695,SWEEPS-02,,,,,,,None,True,2022-05-01,
3696,Kepler-366,,,-0.081,,6209.0,,"2MASS J19472449+4905040, KIC 11308499, KOI-2168, WISE J194724.48+490504.0",True,2022-05-01,
3697,Kepler-431,,,0.07,,6004.0,,"KOI-3097, 2MASS J18442696+4313400, KIC 7582689, WISE J184426.95+431340.0",True,2022-05-01,
3698,2MASS J19545811+4756430,,,0.1,,4885.0,,10685764,True,2022-05-01,
3699,HD 22781,,4.75,-0.37,K0V,5027.0,,None,True,2022-05-01,
3700,MOA-2008-BLG-379L,,,,,,,None,True,2022-05-01,
3701,2MASS J19455426+4742108,,,-0.26,,5485.0,,10547378,True,2022-05-01,
3702,2MASS J19424675+4619095,,,-0.12,,6141.0,,9659022,True,2022-05-01,
3703,2MASS J19441798+4851327,,,-0.5,,5283.0,,11199725,True,2022-05-01,
3704,APMPM J2036-4936,,,,M4.5,,,None,True,2022-05-01,
3705,2MASS J18461264+4413427,,,-0.52,,5885.0,,8278073,True,2022-05-01,
3706,K2-121,,,-0.04,K5V,4551.0,,"EPIC 211818569, 2MASS J08274481+1734457, WISE J082744.80+173445.6",True,2022-05-01,
3707,2MASS J19212427+4041132,,,-0.08,,6108.0,,5443837,True,2022-05-01,
3708,HD 20781,,,,G9.5V,,,None,True,2022-05-01,
3709,Kepler-775,,1.86,-0.04,,5468.0,,"2MASS J19254399+4142123, KIC 6362874, KOI-1128, WISE J192543.98+414212.0",True,2022-05-01,
3710,2MASS J19495420+4106514,,,0.16,,5855.0,,5897826,True,2022-05-01,
3711,HIP 79431,,,0.4,M3V,3191.0,,None,True,2022-05-01,
3712,TOI-544,,,,,4369.0,,HD 290498,True,2022-05-01,
3713,BOKS-45069,,,-0.51,K0V,4967.0,,None,True,2022-05-01,
3714,2MASS J19263430+3737566,,,-0.18,,5425.0,,2303903,True,2022-05-01,
3715,TOI-1899,,7.4,0.31,M0,3841.0,,None,True,2022-05-01,
3716,HD 45652,,,0.29,G8-K0,5312.0,,None,True,2022-05-01,
3717,GJ 912,,,,,,,None,True,2022-05-01,
3718,Kepler-1539,,4.79,-0.01,,5176.0,,"2MASS J18565266+4416067, KIC 8282846, KOI-4015, WISE J185652.66+441606.7",True,2022-05-01,
3719,Kepler-335,,,-0.106,,5877.0,,"2MASS J19441543+4525430, KIC 9101496, KOI-1915, WISE J194415.43+452542.9",True,2022-05-01,
3720,2MASS J19215521+5157540,,,0.16,,6028.0,,12737015,True,2022-05-01,
